specObjId,ra,dec,run,camcol,field,z,zErr,interval,objID,class,clean,umag,gmag,rmag,imag,zmag,e_umag,e_gmag,e_rmag,e_imag,e_zmag,SDSS16,Z,u_extinction,g_extinction,r_extinction,i_extinction,z_extinction,u,g,r,i,label,u-g,g-r,r-i,i-z
2.7991474872590275e+18,165.95962,24.862972,5140,6,97,19.39404632092766,0.0004048612,"(4.75, 5.0]",1237667487541559877,6,False,25.876,23.102,20.95,19.369,19.393,0.79,0.257,0.057,0.026,0.091,SDSS J110350.30+245146.6,4.836902,0.064532943220305,0.0505305896501367,0.0344714964407576,0.0255671593674049,0.0189536790723389,25.7714670567797,23.051469410349863,20.91552850355924,19.343432840632595,0,2.719997646429835,2.1359409067906228,1.572095662926646,-0.05061348029506618
2.188767067879008e+18,145.92992,27.771739,4576,2,222,19.90945615711453,0.0009788658,"(4.75, 5.0]",1237665127455392207,6,True,24.342,21.782,21.277,19.814,19.919,0.921,0.061,0.063,0.027,0.098,SDSS J094343.17+274618.2,4.918617,0.1005900294165088,0.0787640117697512,0.0537320733872224,0.0398525339853804,0.0295438428854699,24.20140997058349,21.703235988230247,21.223267926612778,19.77414746601461,0,2.4981739823532436,0.47996806161746974,1.4491204605981665,-0.13530869109991883
7.051578841865935e+18,19.010901,29.623176,4829,5,138,18.78832495794568,0.0001046113,"(4.75, 5.0]",1237666215687225561,6,True,19.992,19.259,18.945,18.865,18.84,0.033,0.01,0.01,0.012,0.031,SDSS J011602.61+293723.4,4.878295,0.244037128704719,0.1910859693455878,0.1303570640632199,0.0966845125885144,0.0716750420543186,19.70796287129528,19.06791403065441,18.81464293593678,18.768315487411485,0,0.6400488406408691,0.2532710947176291,0.04632744852529669,-0.020009470534194662
5.218820215694186e+18,162.84598,35.759536,4504,4,53,25.069331055914937,0.0002102392,"(4.75, 5.0]",1237664819280347363,0,False,27.434,27.953,26.661,26.175,25.077,7.865,7.484,4.867,7.851,6.484,SDSS J105123.03+354534.3,4.921828,0.0942064277226874,0.0737655235312834,0.0503221513832538,0.0373234294118172,0.0276689440850653,27.299793572277316,27.87923447646872,26.61067784861675,26.137676570588184,0,-0.5794409041914044,1.2685566278519715,0.4730012780285655,1.068345514673247
9.93048210842559e+18,165.57145,38.180099,4469,3,347,19.553610838009483,0.0009262561,"(4.75, 5.0]",1237664668438955009,6,True,23.729,24.705,21.519,19.654,19.557,0.559,0.456,0.067,0.022,0.069,SDSS J110217.14+381048.3,4.885342,0.0796347483221451,0.0623556061223021,0.0425384122645085,0.0315503090349494,0.023389161990515,23.60936525167785,24.642644393877696,21.47646158773549,19.62244969096505,0,-1.033279142199845,3.1661828061422064,1.8540118967704409,0.06883885295556524
1.4445741570387087e+18,203.59431,47.842663,2964,2,404,19.178409933421825,0.0003329013,"(4.75, 5.0]",1237658203980039298,6,True,25.171,25.044,20.867,19.494,19.185,0.687,0.496,0.039,0.019,0.048,SDSS J133422.64+475033.6,4.952989,0.090533096511993,0.0708892314733963,0.0483599717981247,0.0358681007101265,0.0265900665781735,25.04046690348801,24.9731107685266,20.81864002820188,19.458131899289874,0,0.06735613496141113,4.154470740324719,1.3605081289120058,0.279721965868049
9.447435862288896e+17,176.20229,5.9527497,2247,6,103,20.374623040973745,0.0009215857,"(4.75, 5.0]",1237655126616244832,6,True,25.45,25.721,21.566,20.17,20.382,1.184,0.705,0.114,0.054,0.217,SDSS J114448.54+055709.7,4.786328,0.0932122853638649,0.0729870901129286,0.0497911113737075,0.0369295624215092,0.0273769590262556,25.31678771463613,25.648012909887072,21.51620888862629,20.133070437578493,0,-0.33122519525094063,4.1318040212607805,1.3831384510477989,-0.24155260339525242
4.434936869990717e+18,233.12127,16.163814,5330,5,26,20.165858777197787,0.0004743821,"(4.75, 5.0]",1237667736139465703,6,False,24.6,24.847,21.988,20.283,20.209,0.785,0.53,0.099,0.036,0.116,SDSS J153229.10+160949.7,4.80555,0.2149814255271588,0.1683347706400016,0.1148364087407174,0.0851729999160387,0.0631412228022109,24.34501857447284,24.67866522936,21.87316359125928,20.19782700008396,0,-0.3336466548871613,2.8055016381007185,1.67533659117532,0.0319682228861744
1.1747851420552155e+19,134.28309,32.175553,3606,3,71,18.708910847172803,0.0002693362,"(4.75, 5.0]",1237660961864089949,6,False,23.443,23.841,20.202,18.713,18.728,0.515,0.332,0.025,0.011,0.035,SDSS J085707.94+321031.9,4.799132,0.1330896271008841,0.1042118489895323,0.0710923503248237,0.0527284753559194,0.0390891528271984,23.269910372899123,23.73678815101047,20.130907649675176,18.66027152464408,0,-0.46687777811134623,3.6058805013352924,1.4706361250310955,-0.04863932252872161
9.343906397174389e+18,143.84716,41.255162,2964,2,124,19.420546677001123,0.0007163401,"(4.75, 5.0]",1237658203961688473,6,False,23.573,22.851,20.945,19.524,19.42,0.564,0.148,0.04,0.02,0.059,SDSS J093523.31+411518.5,4.809635,0.0662341165396718,0.0518626424999692,0.0353802104571549,0.0262411433389611,0.0194533229988778,23.46676588346033,22.79913735750003,20.909619789542845,19.49775885666104,0,0.6676285259602999,1.889517567957185,1.4118609328818046,0.07721217965991656
1.9557802735388856e+18,116.72265,47.088281,4294,1,53,19.836825134292816,0.0009612661,"(4.75, 5.0]",1237663548509586166,6,False,25.402,25.106,22.192,19.998,19.938,0.748,0.667,0.178,0.036,0.123,SDSS J074653.43+470517.7,4.824285,0.4125727094230366,0.3230527113807661,0.22038354326841,0.1634562393419839,0.1211748657071808,24.94942729057697,24.78294728861924,21.97161645673159,19.83454376065802,0,0.16648000195772994,2.811330831887652,2.13707269607357,-0.0022813736347977454
6.992600178066985e+17,240.53315,52.621656,2206,2,140,19.64079016253904,0.0006512681,"(4.75, 5.0]",1237654948377527092,6,True,24.413,24.05,21.132,19.63,19.643,1.141,0.475,0.058,0.024,0.079,SDSS J160207.96+523717.9,4.934088,0.0756194179678909,0.0592115218714429,0.0403935473457861,0.029959484473771,0.022209837460962,24.297380582032112,23.99078847812856,21.09160645265421,19.600040515526228,0,0.30659210390355085,2.8991820254743494,1.4915659371279837,-0.04074964701281303
4.5544768734896026e+18,202.85653,2.9265404,1462,5,517,20.163010642833136,0.0007601903,"(4.75, 5.0]",1237651754557178793,6,True,24.146,23.39,21.457,20.226,20.183,0.884,0.264,0.077,0.043,0.137,SDSS J133125.56+025535.5,4.752687,0.1361546170332584,0.1066117976177219,0.072729572869968,0.0539427867161341,0.0399893571668618,23.969845382966746,23.28338820238228,21.38427042713004,20.172057213283864,0,0.6864571805844655,1.8991177752522397,1.2122132138461765,0.009046570450728098
5.255914174601779e+18,20.020096,14.185636,1035,3,95,20.17147271903653,0.0005167064,"(4.75, 5.0]",1237649919504744877,6,True,23.89,25.427,21.969,20.209,20.203,0.672,0.582,0.102,0.033,0.123,SDSS J012004.82+141108.2,4.811333,0.1754386092547706,0.1373719519157799,0.0937138629157461,0.0695066218613329,0.0515272809634713,23.674561390745232,25.28962804808421,21.875286137084256,20.139493378138667,0,-1.6150666573389785,3.414341910999955,1.735792758945589,-0.031979340897862585
1.2526997250797492e+19,134.8804,25.338761,4508,2,149,20.026186917451728,0.000317084,"(4.75, 5.0]",1237664835392832480,6,True,23.168,24.354,21.724,19.909,20.056,0.419,0.428,0.078,0.023,0.078,SDSS J085931.29+252019.5,4.788073,0.1696021556261957,0.1328018915930891,0.0905962104355666,0.0671942906299364,0.0498130825482688,22.95839784437381,24.22119810840691,21.63340378956444,19.841805709370064,0,-1.2628002640330998,2.5877943188424695,1.791598080194376,-0.18438120808166403
5.591294899515577e+18,238.32964,32.999288,3723,3,97,20.092396205826223,0.0004811783,"(4.75, 5.0]",1237661464376968245,6,True,23.899,25.431,21.867,20.128,20.108,0.595,0.453,0.079,0.026,0.09,SDSS J155319.11+325957.4,4.801111,0.1212227778614782,0.0949198678798317,0.0647534475736708,0.0480269754621815,0.0356037941737788,23.73777722213852,25.33608013212017,21.80224655242633,20.07997302453781,0,-1.5983029099816513,3.533833579693841,1.7222735278885182,-0.01242318128841191
1.5583194655888773e+18,223.6356,34.589986,4002,6,98,17.930143861673677,0.0006331514,"(4.75, 5.0]",1237662193466343505,6,False,19.985,19.274,18.834,18.159,17.933,0.035,0.011,0.01,0.009,0.019,SDSS J145432.54+343523.9,4.945674,0.0778199246288002,0.0609345627488007,0.0415689897437942,0.0308312981813286,0.0228561383263206,19.8671800753712,19.2130654372512,18.792431010256205,18.12816870181867,0,0.6541146381199994,0.42063442699499376,0.6642623084375359,0.198024840144992
9.429497882757847e+18,191.29224,43.810535,3813,1,257,19.71890739920244,0.0008987017,"(4.75, 5.0]",1237661849860768465,6,True,26.215,25.336,21.287,19.835,19.731,0.475,0.815,0.067,0.031,0.099,SDSS J124510.13+434837.9,4.789956,0.1092679672984127,0.0855590112884139,0.0583675586120005,0.0432906263725454,0.0320926007975613,26.06573203270159,25.250440988711585,21.228632441388,19.79170937362745,0,0.8152910439900047,4.021808547323584,1.4369230677605493,0.0728019744250119
1.616920960324102e+18,164.76912,45.806369,3698,4,76,19.66551599502064,0.0004913065,"(4.75, 5.0]",1237661357538280339,6,True,24.275,24.605,21.167,19.739,19.659,0.887,0.505,0.052,0.023,0.088,SDSS J105904.58+454822.9,4.908415,0.0459099536503735,0.0359484150729683,0.0245236731021474,0.0181889596685859,0.0134840049793567,24.189090046349627,24.56905158492703,21.142476326897853,19.720811040331416,0,-0.37996153857740467,3.426575258029178,1.4216652865664372,0.05529504531077478
7.568370749947533e+18,234.20943,50.136286,3225,6,145,25.07213980424944,0.0002168514,"(4.75, 5.0]",1237659327096947040,0,False,27.434,27.953,26.661,26.175,25.077,7.865,7.484,4.867,7.851,6.484,SDSS J153650.26+500810.3,4.92636,0.0846432819028746,0.066277388432041,0.0452138155374094,0.0335346285137365,0.0248601957505607,27.309356718097128,27.88672261156796,26.6157861844626,26.141465371486262,0,-0.5773658934708337,1.2709364271053616,0.47432081297633744,1.0693255672368238
1.2476326806549717e+19,27.541593,8.0329558,5714,6,56,20.5031613970408,0.0008373174,"(4.75, 5.0]",1237670017264779515,6,True,21.592,21.493,21.247,21.052,20.57,0.135,0.044,0.057,0.071,0.163,SDSS J015009.98+080158.6,4.782545,0.2956655862277953,0.2315120877152708,0.1579353845447899,0.1171390732441403,0.0868386029591988,21.256334413772205,21.26148791228473,21.08906461545521,20.93486092675586,0,-0.005153498512523669,0.17242329682951762,0.15420368869935075,0.4316995297150612
6.149762148493187e+18,216.35874,8.4551194,3903,3,233,18.91294219337305,0.0001794589,"(4.75, 5.0]",1237662237479993649,6,True,25.418,25.446,20.586,18.804,18.926,0.786,0.567,0.034,0.012,0.037,SDSS J142526.09+082718.4,4.956256,0.1125542724398124,0.088132254166835,0.0601230008765548,0.0445926200998926,0.0330578066269503,25.265445727560188,25.357867745833165,20.525876999123444,18.759407379900107,0,-0.09242201827297691,4.831990746709721,1.7664696192233365,-0.15353481347294107
6.744169131061564e+18,195.86784,21.739251,5194,3,531,19.9484639666776,0.0005533501,"(4.75, 5.0]",1237667782302302877,6,True,24.16,24.389,21.689,19.934,19.987,0.844,0.495,0.075,0.026,0.107,SDSS J130328.28+214421.3,4.775308,0.1993018083887189,0.1560573157470956,0.1064608436508842,0.07896092821756,0.0585360333224038,23.92069819161128,24.232942684252905,21.58253915634912,19.85503907178244,0,-0.312244492641625,2.6504035279037836,1.7275000845666817,-0.09342489489516126
7.302668540687178e+18,198.62072,28.311193,4646,1,41,19.610360884117075,0.0006007898,"(4.75, 5.0]",1237665427554370281,6,True,23.619,24.306,21.269,19.817,19.604,0.666,0.499,0.055,0.024,0.075,SDSS J131428.97+281840.2,4.821574,0.046438070808764,0.0363619414067468,0.0248057769058374,0.0183981931992361,0.0136391158829235,23.532561929191235,24.26963805859325,21.24419422309416,19.798601806800765,0,-0.7370761294020163,3.025443835499093,1.445592416293394,0.18824092268368986
2.513170284488452e+18,186.44373,30.562692,4649,5,34,19.754667126372457,0.0007132942,"(4.75, 5.0]",1237665442586297015,6,True,25.002,25.542,21.508,19.906,19.76,0.941,0.593,0.078,0.033,0.089,SDSS J122546.49+303345.6,4.902195,0.0862526419896694,0.067537549678174,0.0460734857730355,0.034172237210401,0.0253328736275452,24.87574735801033,25.474462450321827,21.461926514226963,19.8718277627896,0,-0.5987150923114974,4.012535936094864,1.5900987514373632,0.11716063641714314
8.204654290901686e+18,146.53821,52.98348,2137,2,295,19.70468157628442,0.0008629469,"(4.75, 5.0]",1237654652034941423,6,True,22.628,21.595,20.72,20.035,19.698,0.374,0.062,0.043,0.033,0.084,SDSS J094609.17+525900.5,4.907973,0.0453461873096707,0.0355069747139975,0.0242225266111124,0.0179656023698258,0.0133184237155828,22.54265381269033,21.559493025286,20.695777473388887,20.017034397630173,0,0.98316078740433,0.863715551897112,0.6787430757587138,0.3123528213457547
6.882691106053839e+18,3.0324349,9.7889511,7880,3,63,19.933306647996247,0.0001937441,"(4.75, 5.0]",1237679318553789186,6,True,25.033,24.421,21.796,20.112,20.116,0.692,0.424,0.076,0.028,0.105,SDSS J001207.78+094720.2,4.750528,0.6901245149328784,0.5403813452692561,0.3686431080475343,0.2734188551792284,0.2026933520037511,24.30287548506712,23.880618654730743,21.427356891952464,19.83858114482077,0,0.4222568303363765,2.453261762778279,1.5887757471316952,-0.09472550317547856
4.575719708721175e+18,247.93438,17.704661,4600,4,58,18.467869506580968,0.0007564203,"(4.75, 5.0]",1237665231597601836,3,False,21.749,21.348,19.852,18.908,18.553,0.456,0.134,0.057,0.037,0.113,SDSS J163144.25+174216.7,4.939829,0.3579452905496414,0.2802783460877675,0.1912032706620071,0.1418135270392445,0.1051304934190317,21.35105470945036,21.06772165391223,19.660796729337992,18.76618647296076,0,0.2833330555381295,1.4069249245742377,0.8946102563772307,0.29831696637979377
2.9836986003887493e+18,195.86785,21.739253,5194,3,531,19.94846380302221,0.0006752496,"(4.75, 5.0]",1237667782302302877,6,True,24.16,24.389,21.689,19.934,19.987,0.844,0.495,0.075,0.026,0.107,SDSS J130328.28+214421.3,4.7752,0.1993023655978771,0.1560577520530491,0.1064611412947318,0.0789611489769836,0.0585361969777872,23.920697634402124,24.23294224794695,21.58253885870527,19.85503885102301,0,-0.31224461354482713,2.6504033892416814,1.7275000076822593,-0.09342495199920009
2.654957531067083e+18,160.33677,27.385639,5061,3,304,19.48383683099485,0.0006173746,"(4.75, 5.0]",1237667211056776031,6,True,24.644,25.343,21.25,19.726,19.501,0.772,0.534,0.059,0.026,0.085,SDSS J104120.82+272308.2,4.844244,0.1265320925896509,0.0990771678643814,0.0675895188052318,0.0501304607367256,0.0371631690051465,24.477467907410343,25.243922832135617,21.18241048119477,19.675869539263275,0,-0.7664549247252737,4.061512350940848,1.506540941931494,0.19203270826842456
2.186581239266306e+18,143.55359,29.756772,4518,3,108,20.04311150445558,0.000479095,"(4.75, 5.0]",1237664878876689196,6,True,23.835,23.361,21.441,19.992,20.05,0.853,0.244,0.064,0.026,0.093,SDSS J093412.85+294524.3,4.753217,0.0915491789021523,0.0716848443766013,0.0489027314918259,0.0362706600713342,0.0268884955444209,23.70345082109785,23.2893151556234,21.392097268508174,19.955729339928663,0,0.4141356654744506,1.8972178871152252,1.4363679285795108,-0.08738216452691816
1.2004388374335216e+19,125.1871,30.655623,2963,3,20,22.79029597072485,0.0006785794,"(4.75, 5.0]",1237658200196776016,6,False,24.635,21.632,24.067,20.159,22.827,0.897,0.06,0.652,0.033,0.566,SDSS J082044.90+303920.2,4.960421,0.1930642535209126,0.1511731851044046,0.1031289353309649,0.0764896856023936,0.0567040292751545,24.40193574647909,21.4808268148956,23.96387106466904,20.08251031439761,0,2.9211089315834897,-2.483044249773439,3.88136075027143,-2.707785656327239
4.343736772473412e+18,213.66882,33.329619,4512,2,105,19.73396553464256,0.000772866,"(4.75, 5.0]",1237664852569818142,6,True,24.639,25.249,21.247,19.859,19.746,0.767,0.497,0.048,0.024,0.065,SDSS J141440.51+331946.6,4.852,0.1090700294182639,0.0854040219558513,0.058261826336506,0.0432122058159417,0.0320344653574375,24.489929970581738,25.163595978044142,21.18873817366349,19.81578779418406,0,-0.6736660074624048,3.974857804380651,1.3729503794794304,0.08182225954150013
9.24589676914936e+18,205.6811,58.647288,3225,4,21,19.76339554848276,0.0005808732,"(4.75, 5.0]",1237659326015144879,6,True,26.378,24.963,21.442,19.884,19.756,0.416,0.557,0.066,0.028,0.107,SDSS J134243.46+583850.0,4.856235,0.0429152752339385,0.0336035217728377,0.0229240087877376,0.0170025048672647,0.0126044515172404,26.295084724766063,24.92939647822716,21.419075991212264,19.866997495132736,0,1.3656882465389018,3.510320487014898,1.5520784960795275,0.10360194664997735
7.665367466928003e+18,213.50243,60.375269,2326,6,157,20.42118407127595,0.0005358154,"(4.75, 5.0]",1237655448741609909,3,False,23.499,22.031,19.795,19.319,20.428,0.667,0.082,0.018,0.021,0.184,SDSS J141400.57+602230.8,4.940523,0.0913021054722008,0.0714913809224441,0.0487707525298235,0.0361727726134903,0.0268159287240511,23.3676978945278,21.95950861907756,19.74622924747018,19.28282722738651,0,1.4081892754502405,2.2132793716073813,0.46340202008367015,-1.13835684388944
1.7002521209193367e+18,40.096748,1.242432,7717,2,597,19.99157663854556,0.0003095676,"(4.75, 5.0]",1237657235450626492,6,False,24.274,22.061,21.163,20.042,20.022,1.23,0.105,0.066,0.037,0.128,SDSS J024023.21+011432.7,4.89143,0.1716800157529863,0.1344288977728445,0.0917061388595738,0.0680175132872926,0.0504233614544385,24.06231998424701,21.92657110222716,21.071293861140425,19.97398248671271,0,2.1357488820198505,0.8552772410867355,1.097311374427715,-0.017594151832849292
1.4694170724286075e+18,146.03968,10.115743,3630,4,198,19.45967252514764,0.0003656391,"(4.75, 5.0]",1237661065488499626,6,True,23.538,23.42,20.892,19.308,19.475,0.597,0.209,0.039,0.017,0.06,SDSS J094409.52+100656.6,4.775553,0.1202819737562963,0.0941831993845205,0.0642508992046539,0.0476542404327473,0.0353274748523636,23.377718026243706,23.32581680061548,20.827749100795344,19.26034575956725,0,0.05190122562822452,2.4980676998201368,1.5674033412280934,-0.19932676558038764
5.24784869704023e+18,24.835056,13.189084,1904,1,312,19.71680068110096,0.0005160652,"(4.75, 5.0]",1237649952795197445,6,False,18.344,18.68,19.117,19.454,19.783,0.013,0.009,0.013,0.026,0.123,SDSS J013920.41+131120.7,4.999749,0.293488970184127,0.2298077536706723,0.1567727037734191,0.116276724705656,0.0861993188990475,18.010511029815877,18.45019224632933,18.96022729622658,19.337723275294344,0,-0.4396812165134527,-0.510035049897251,-0.37749597906776344,-0.37907740580661553
6.604564688918567e+18,202.68115,18.06699,5314,1,168,20.828822101940823,0.0005020067,"(4.75, 5.0]",1237668296600847150,6,True,24.448,23.856,22.3,21.009,20.845,1.153,0.452,0.161,0.078,0.239,SDSS J133043.47+180401.1,4.888797,0.1231774703144407,0.0964504312991333,0.06579758364701,0.048801400600185,0.036177898059171,24.28482252968556,23.75954956870087,22.23420241635299,20.960198599399817,0,0.5252729609846902,1.52534715234788,1.2740038169531722,0.13137649745899438
6.641702893220289e+18,220.12272,19.133514,5183,4,569,19.61372107020042,0.0002305411,"(4.75, 5.0]",1237667735597024547,6,True,25.007,24.201,21.383,19.569,19.647,0.635,0.344,0.055,0.018,0.071,SDSS J144029.45+190800.6,4.773574,0.181402573002971,0.142041855221132,0.0968996273464347,0.0718694710357633,0.053278929799579,24.785597426997032,24.058958144778867,21.286100372653564,19.497130528964234,0,0.7266392822181658,2.7728577721253025,1.7889698436893298,-0.11659054123618517
2.4410863031613133e+18,237.05919,20.485722,4633,2,69,19.579784549089037,0.000792427,"(4.75, 5.0]",1237665372258501360,6,True,25.463,24.796,22.388,20.133,19.633,0.702,0.526,0.137,0.033,0.075,SDSS J154814.20+202908.6,4.814162,0.2492818686257916,0.1951927059602293,0.1331586414359542,0.0987624141177362,0.0732154509109631,25.17371813137421,24.60080729403977,22.254841358564047,20.034237585882263,0,0.5729108373344367,2.345965935475725,2.220603772681784,0.45445303679322535
9.45985293031862e+18,216.6452,54.606315,3184,1,12,20.06232183517316,0.0003110575,"(4.75, 5.0]",1237659148310282726,6,True,24.881,24.865,21.544,19.862,20.064,0.872,0.627,0.097,0.034,0.146,SDSS J142634.84+543622.7,4.855699,0.0738091942230178,0.057794080349911,0.0394265819748538,0.029242296063228,0.021678164826842,24.767190805776984,24.807205919650087,21.504573418025146,19.83275770393677,0,-0.0400151138731033,3.3026325016249416,1.6718157140883747,-0.22956413123639052
4.748139901387823e+18,1.95486779999999,0.6887808,2728,5,426,19.80044024681683,0.0008042055,"(4.75, 5.0]",1237657191979811712,6,True,24.063,24.099,21.365,19.962,19.842,0.747,0.401,0.063,0.029,0.084,SDSS J000749.16+004119.6,4.826902,0.2095968830992357,0.1641185658568061,0.1119601532055312,0.0830397103509666,0.0615597531831693,23.81340311690077,23.9348814341432,21.25303984679447,19.87896028964904,0,-0.12147831724243119,2.681841587348732,1.3740795571454285,0.07852004283220992
1.9061780120349184e+18,255.72595,24.561564,3185,2,129,20.11019868390533,0.0005832072,"(4.75, 5.0]",1237659153149789597,6,True,25.115,24.558,21.79,20.156,20.173,0.805,0.484,0.086,0.036,0.127,SDSS J170254.22+243341.6,4.909411,0.2819195476355699,0.2207486636289487,0.1505926771342696,0.1116930616131793,0.0828013160946653,24.79308045236443,24.33725133637105,21.63940732286573,20.044306938386818,0,0.45582911599337805,2.697844013505321,1.5951003844789113,-0.06589174551851329
2.2732648121064755e+18,159.29604,31.575998,4576,2,303,19.406176964149385,0.0005944041,"(4.75, 5.0]",1237665127460701150,6,True,24.677,24.855,20.756,19.513,19.413,0.938,0.511,0.04,0.021,0.064,SDSS J103711.05+313433.5,4.926649,0.0913263036130041,0.0715103285523245,0.0487836784260084,0.0361823596196214,0.0268230358506138,24.545673696387,24.78348967144768,20.70721632157399,19.47681764038038,0,-0.23781597506068053,4.076273349873688,1.2303986811936127,0.0706406762309939
1.3534818161907732e+18,146.07373,45.133349,2830,3,244,19.79175505565984,0.0002456032,"(4.75, 5.0]",1237657628980806588,6,True,25.28,25.316,21.585,19.967,19.788,0.578,0.483,0.059,0.023,0.074,SDSS J094417.69+450800.0,4.822981,0.0553103208469093,0.0433090912433882,0.0295450576568695,0.0219132696757318,0.0162449443401578,25.18468967915309,25.27269090875661,21.555454942343133,19.945086730324267,0,-0.08800122960351686,3.717235966413476,1.6103682120188658,0.15333167466442532
9.081760013568202e+18,241.89416,53.706301,2206,5,138,18.848172518608468,0.0007572361,"(4.75, 5.0]",1237654949988008207,6,True,21.299,20.233,19.48,19.026,18.848,0.121,0.022,0.017,0.016,0.037,SDSS J160734.59+534222.6,4.867228,0.067508040310162,0.05286015037858,0.0360607010179269,0.0267458562876772,0.0198274813915311,21.19149195968984,20.18013984962142,19.44393929898208,18.999254143712324,0,1.0113521100684224,0.7362005506393388,0.44468515526975594,0.15108162510385625
4.524120456958335e+18,223.0536,2.5906509,1462,5,652,19.56008562909188,0.0007207703,"(4.75, 5.0]",1237651754566026046,6,True,24.499,25.049,21.627,19.831,19.598,1.19,0.776,0.103,0.033,0.088,SDSS J145212.86+023526.3,4.917109,0.1971851900197919,0.1543999610859102,0.1053302117762179,0.078122350020784,0.0579143709081187,24.26181480998021,24.89460003891409,21.521669788223782,19.75287764997921,0,-0.63278522893388,3.372930250690306,1.7687921382445708,0.19279202088733172
3.099761668880624e+18,231.01763,13.73821,5308,2,258,19.643644094401644,0.0002411837,"(4.75, 5.0]",1237668271373812817,6,False,24.623,23.709,21.384,19.48,19.697,0.75,0.293,0.053,0.018,0.071,SDSS J152404.23+134417.5,4.799672,0.2497600847194553,0.1955671587588646,0.1334140896388103,0.098951877459537,0.0733559055983557,24.333239915280544,23.513432841241134,21.25058591036119,19.381048122540463,0,0.8198070740394101,2.2628469308799453,1.8695377878207253,-0.262595971861181
2.998305058061314e+18,198.14202,23.121206,5183,6,430,18.99298120326057,0.0009344904,"(4.75, 5.0]",1237667736661656429,6,True,24.048,25.06,20.779,19.328,18.992,0.636,0.476,0.035,0.017,0.04,SDSS J131234.08+230716.3,4.981102,0.0647546539867127,0.050704193629737,0.0345899274546509,0.0256549984495132,0.0190187967394354,23.943245346013285,25.00929580637026,20.74441007254535,19.302345001550485,0,-1.0660504603569763,4.2648857338249115,1.4420650709948646,0.30936379828991534
2.5062771710818e+18,179.84254,26.487658,5112,1,450,19.430533165934563,0.0005495505,"(4.75, 5.0]",1237667429035934971,6,True,24.606,25.47,21.524,19.808,19.444,0.834,0.593,0.075,0.031,0.079,SDSS J115922.20+262915.5,4.895381,0.1139469173380738,0.0892227230710995,0.0608669085810239,0.0451443689010359,0.0334668340654365,24.45205308266193,25.3807772769289,21.46313309141897,19.762855631098965,0,-0.9287241942669695,3.9176441855099284,1.700277460320006,0.33232246516440256
1.5808726431317627e+18,238.32964,32.999299,3723,3,97,20.09239609143853,0.0008365746,"(4.75, 5.0]",1237661464376968245,6,True,23.899,25.431,21.867,20.128,20.108,0.595,0.453,0.079,0.026,0.09,SDSS J155319.11+325957.4,4.803001,0.1212231673253833,0.0949201728378855,0.0647536556132077,0.0480271297629964,0.035603908561462,23.73777683267462,25.33607982716212,21.802246344386795,20.079972870237004,0,-1.5983029944875007,3.533833482775325,1.722273474149791,-0.012423221201526502
8.002972516313486e+18,169.98347,59.671016,2243,5,287,18.9819679870966,0.000608928,"(4.75, 5.0]",1237654782486905094,6,False,21.312,19.845,19.335,19.164,18.976,0.299,0.041,0.026,0.029,0.064,SDSS J111956.04+594015.6,4.780158,0.0477757953221591,0.0374094065474662,0.0255203478443546,0.0189281832185491,0.014032012903404,21.22422420467784,19.80759059345253,19.309479652155645,19.145071816781453,0,1.4166336112253077,0.49811094129688627,0.1644078353741918,0.1631038296848537
1.0379779126248888e+19,317.41425,-1.2611982,1755,1,92,21.090252108826643,0.0009081103,"(4.75, 5.0]",1237656567040444077,3,False,25.172,22.78,22.373,22.023,21.175,1.014,0.192,0.183,0.199,0.36,SDSS J210939.41-011540.3,4.770241,0.3566426173904162,0.2792583268608071,0.1905074230695859,0.1412974239358752,0.1047478911733567,24.775357382609585,22.5007416731392,22.18249257693041,21.881702576064125,0,2.2746157094703854,0.3182490962087883,0.3007900008662858,0.7914504672374818
3.873244397646909e+17,241.25504,-1.2057207,752,1,653,19.57622143066165,0.0005504159,"(4.75, 5.0]",1237668568247895191,6,False,23.253,24.916,22.53,19.882,19.839,0.567,0.617,0.18,0.026,0.091,SDSS J160501.21-011220.5,4.936591,0.9627963673639748,0.7538888779615369,0.5142959532693194,0.3814480935530616,0.2827785693383455,22.250203632636023,24.162111122038464,22.015704046730683,19.50055190644694,0,-1.9119074894024415,2.1464070753077813,2.5151521402837425,-0.0756695242147103
4.530841222185769e+18,218.22302,2.7191571,1462,5,620,20.79137823615517,0.0005061043,"(4.75, 5.0]",1237651754563929053,6,False,24.851,25.038,22.966,21.039,20.821,1.144,0.698,0.298,0.086,0.231,SDSS J143253.52+024308.9,4.937532,0.1689507591886477,0.1322918351096442,0.0902482546651037,0.0669362153632731,0.0496217638448277,24.642049240811357,24.90570816489036,22.8757517453349,20.972063784636727,0,-0.26365892407900304,2.029956419555461,1.9036879606981714,0.18068554848155927
2.0593353096650035e+18,220.97061,6.0925417,2391,4,92,19.89603019190728,0.0006962716,"(4.75, 5.0]",1237655744017073141,6,True,26.247,26.012,21.731,20.115,19.93,0.458,0.525,0.098,0.036,0.128,SDSS J144352.94+060533.1,4.915955,0.1837548556122415,0.1438837397120412,0.0981561437479308,0.0728014165096135,0.0539698080927223,26.02324514438776,25.86811626028796,21.63284385625207,20.042198583490386,0,0.15512888409980263,4.235272404035889,1.5906452727616838,0.14616839158310668
